2,94.353012,116.405901
2,90.733315,107.071879
2,121.620999,142.409638
2,120.994315,140.286188
2,49.990067,57.579147
2,34.548566,41.429668
2,83.975352,100.227025
2,164.060908,195.217654
2,136.051675,158.154967
2,150.871801,178.362270
2,102.054429,118.544042
2,110.970753,125.180106
2,50.656085,62.143210
2,70.301552,85.229567
2,60.546620,74.940919
2,96.622189,112.371610
2,20.918485,24.517017
2,224.198727,263.043077
2,77.000060,90.390189
2,50.078839,58.560105
2,194.546925,225.919008
2,75.019212,87.080495
2,120.904485,138.889958
2,211.767171,248.024769
2,96.769730,112.196733
2,55.498169,65.863001
2,36.406102,44.240241
2,49.802632,62.019532
2,41.756606,50.217780
2,90.076510,112.202814
2,86.706477,97.145636
2,135.355395,159.989551
2,50.620646,61.955321
2,82.599998,103.155994
2,170.776476,205.829781
2,46.454288,54.783700
2,53.589441,66.215619
2,98.319015,114.447987
2,69.586133,78.960592
2,284.808491,334.860122
2,67.146927,79.968724
2,90.044196,107.537657
2,109.845454,130.562721
2,153.571133,177.874312
2,47.617037,54.652763
2,47.647446,55.699434
2,30.896589,38.035705
2,102.260693,124.062072
2,45.467440,55.743948
2,22.943066,28.012230
2,85.298351,102.587136
2,93.753476,109.748720
2,124.389000,144.229283
2,80.256979,94.285268
2,55.335474,65.935435
2,99.581571,115.661485
2,137.099324,170.599828
2,67.278657,80.922878
2,59.223708,67.567256
2,195.291591,230.087018
2,51.962035,58.414653
2,103.296650,122.041402
2,196.021265,232.695032
2,73.962136,92.462430
2,61.147050,67.863171
2,34.091370,44.087149
2,93.589054,115.760566
2,71.914820,85.560425
2,32.633291,37.482137
2,54.871449,70.747893
2,76.737400,95.962258
2,61.720654,71.175259
2,85.072445,104.224313
2,84.734566,103.926884
2,108.898337,132.384041
2,45.588728,55.350954
2,73.881016,87.960481
2,74.197328,88.348946
2,59.420879,73.624996
2,82.746113,98.106586
2,95.948566,116.936993
2,65.063931,77.289383
2,108.971134,127.714834
2,102.110857,121.404152
2,90.311519,106.930094
2,106.782794,127.523155
2,168.066629,204.082922
2,67.052789,76.419958
2,152.247669,178.330734
2,39.903576,42.174491
2,83.829840,95.279587
2,80.294392,92.906682
2,108.980840,128.300570
2,67.042678,74.963011
2,86.037365,101.700897
2,72.417668,83.407892
2,125.123141,145.635376
2,125.557181,149.791989
2,79.410180,91.721580
2,96.301386,109.998043
2,41.766602,50.647367
2,96.769408,117.607922
2,57.939693,69.547668
2,65.879960,77.819847
2,47.519856,56.059179
2,198.675656,230.086711
2,86.741890,105.569527
2,42.945926,52.390435
2,60.572521,70.871970
2,140.368680,167.143282
2,156.120910,186.889681
2,126.280707,146.978155
2,312.114339,362.918419
2,49.220551,60.112037
2,49.840161,61.007584
2,100.002072,121.731129
2,62.627382,77.630657
2,185.702590,227.244690
2,92.660120,116.918713
2,180.649087,221.889476
2,133.645033,132.728222
2,58.476124,65.446472
2,19.966163,24.218971
2,58.331898,68.025637
2,236.543451,299.871044
2,51.023294,64.051626
2,111.708248,132.517400
2,56.174414,62.322179
2,113.179532,136.547703
2,71.384348,84.963181
2,74.232271,86.606381
2,57.822821,69.154523
2,89.255692,108.080380
2,111.400851,133.760668
2,35.279091,42.405009
2,47.973061,60.700867
2,141.905812,170.581889
2,48.843877,57.420850
2,21.730280,27.776882
2,137.446453,161.633724
2,86.409706,102.589261
2,37.049928,44.573066
2,122.984541,148.791784
2,72.923334,86.425165
2,104.097528,116.501839
2,96.732248,109.528113
2,145.309895,179.326131
2,66.647200,83.050213
2,72.617949,88.068096
2,86.494958,101.379233
2,64.483950,80.361894
2,106.964695,125.549891
2,133.061586,165.496594
2,49.693305,62.903096
2,144.537572,168.961737
2,87.514429,103.096059
2,145.634318,175.199118
2,75.204621,90.570765
2,148.810588,166.612684
2,80.614145,97.713686
2,44.449808,53.875991
2,93.514680,104.576855
2,29.994035,34.431766
2,166.796601,200.255597
2,54.797584,62.104846
2,55.141209,68.961895
2,74.153049,87.143804
2,138.217186,159.609265
2,51.129555,60.235886
2,71.741424,85.533159
2,145.301700,169.586043
2,123.129426,145.149166
2,64.409676,75.805817
2,43.765616,51.982006
2,140.553613,170.349165
2,76.388696,93.526574
2,56.557706,68.045579
2,54.839830,67.016244
2,53.952631,62.852228
2,136.261871,161.401994
2,146.970756,167.302545
2,31.235459,33.573926
2,45.985395,56.484607
2,65.145175,72.173202
2,82.776991,92.255972
2,169.872872,181.532596
2,72.615644,72.486414
2,86.669815,97.956859
2,80.346640,93.873421
2,88.695082,99.222799
2,77.019065,80.969197
2,34.334819,39.115399
2,158.035410,177.405839
2,75.411654,79.949338
2,192.966142,210.209694
2,83.138813,85.989211
2,35.969023,37.671400
2,73.751932,82.258734
2,83.368524,98.318110
2,72.110568,79.672792
2,73.953254,79.518741
2,93.906667,103.968456
2,73.639351,82.001959
2,89.485010,101.020424
2,40.780371,46.381307
2,80.656164,90.119742
2,118.931478,132.453233
2,103.965471,113.179677
2,180.685861,203.974631
2,100.256123,108.476982
2,66.396299,71.001061
2,171.009274,187.318170
2,105.423075,115.953502
2,81.525345,90.762552
2,60.277996,63.232494
2,55.114546,60.515753
2,23.122195,24.947012
2,34.982542,39.017535
2,271.473024,285.241114
2,98.904786,110.544955
2,85.691323,89.565940
2,369.547338,383.912661
2,86.240618,94.299281
2,67.167989,75.967820
2,105.008581,117.606492
2,59.738391,65.302374
2,93.531508,101.827479
2,128.642976,147.093724
2,116.423586,126.321422
2,58.417149,65.696365
2,64.461811,73.703612
2,141.768882,153.168799
2,154.777965,178.592170
2,65.401514,71.708207
2,107.468044,117.416373
2,30.404872,33.868519
2,42.410411,46.007538
2,278.294271,290.135544
2,199.741000,211.162815
2,82.336127,97.636180
2,74.226059,84.209534
2,72.361808,80.666556
2,203.073742,218.338004
2,56.802292,64.070415
2,137.079383,149.941500
2,116.839398,129.091894
2,142.761045,161.923259
2,192.202829,208.827643
2,84.834604,95.975265
2,109.451527,117.848090
2,95.775003,105.223219
2,18.326836,19.379115
2,174.989183,185.621770
2,139.294040,146.268781
2,126.647544,140.714604
2,49.395417,57.877643
2,80.268646,89.775236
2,144.338887,163.544541
2,59.248841,65.658960
2,105.362734,113.109656
2,45.456748,50.610929
2,170.294255,193.243503
2,145.437721,165.958535
2,91.862724,106.462093
2,122.933405,135.157524
2,92.703401,103.967382
2,212.054932,236.387301
2,68.615979,71.636717
2,206.229684,231.163207
2,67.016382,73.237064
2,147.549327,161.984508
2,69.069828,74.183335
2,238.957633,254.858731
2,147.492286,164.879820
2,84.276967,95.168348
2,76.355360,87.801312
2,64.231775,72.729712
2,80.448511,88.272835
2,314.239427,344.011044
2,90.429287,97.514586
2,92.572555,101.115729
2,151.745181,163.685923
2,69.716316,76.571994
2,54.004215,59.280173
2,223.090543,239.283930
2,145.002364,163.246454
2,88.849901,101.776877
2,273.765744,295.725973
2,60.537035,67.983957
2,48.333637,53.028122
2,107.418003,123.757928
2,140.711655,155.695942
2,59.188999,65.084921
2,41.952245,47.675101
2,133.807428,140.609412
2,90.537808,105.742745
2,161.954904,183.042959
2,84.379161,96.712186
2,43.074355,48.206217
2,166.008708,182.388989
2,283.630544,294.828475
2,61.318202,69.032776
2,76.438666,83.970832
2,112.707971,124.868362
2,229.063386,242.825614
2,78.884196,87.596699
2,73.581151,82.618627
2,64.171088,70.177202
2,40.537921,48.002501
2,29.725944,32.957749
2,75.549029,82.400490
2,52.356312,59.761978
2,120.031686,126.143022
2,74.021350,77.719179
2,63.601221,70.627214
2,65.010075,76.310961
2,75.850713,83.417478
2,91.359551,101.192490
2,60.733586,65.657126
2,75.573942,81.288202
2,67.956954,79.096146
2,74.440995,80.179451
2,79.139815,88.624676
2,50.233688,53.918618
2,69.407590,79.431382
2,58.456323,61.144923
2,72.778056,80.235431
2,95.306636,104.291044
2,44.965845,51.027770
2,55.648392,63.946518
2,70.883243,80.108262
2,108.016843,121.402567
2,154.953946,171.423167
2,229.580382,254.022868
2,201.966610,221.427689
2,47.818664,51.150064
2,48.414256,51.863668
2,131.819131,138.637859
2,115.579229,126.355224
2,91.662118,100.624197
2,129.410804,142.662368
2,72.906115,77.561956
1,98.531259,90.941663
1,123.989897,117.678647
1,152.283296,147.387919
1,100.229565,96.917026
1,57.040184,51.254404
1,44.733769,40.723513
1,212.668294,208.070797
1,215.177997,204.828830
1,86.933129,85.394968
1,82.644341,77.821561
1,52.978861,48.229313
1,36.488581,34.906990
1,160.101903,154.963401
1,202.098903,202.258620
1,42.273738,39.273285
1,101.285042,99.098258
1,56.261244,54.727037
1,40.911046,38.261271
1,100.806530,96.826055
1,51.176549,47.858853
1,69.207894,65.874196
1,75.279832,70.993752
1,32.942169,31.790141
1,31.498047,29.604918
1,101.474640,97.269804
1,160.250597,154.134943
1,117.338465,113.856775
1,27.707289,26.066485
1,56.873564,52.246417
1,47.328094,43.821055
1,78.937448,75.568319
1,69.944877,64.916031
1,52.931908,50.411059
1,52.090650,49.058750
1,60.966894,56.181084
1,198.522473,197.183556
1,57.386494,55.483142
1,126.048107,121.137871
1,36.110270,33.861336
1,129.843274,121.373560
1,43.432812,42.018056
1,57.923107,56.436382
1,25.703336,23.869651
1,40.868349,39.964468
1,274.816699,264.540864
1,64.358234,60.510996
1,24.369092,22.820159
1,32.550487,29.904411
1,123.565413,117.394148
1,125.770289,116.255275
1,74.647266,71.871540
1,63.059783,59.877698
1,76.265844,72.951011
1,46.457764,42.808914
1,108.907073,104.994995
1,127.043376,121.640589
1,80.902500,77.486556
1,76.385401,74.238494
1,80.503995,77.633035
1,90.843467,86.203201
1,53.067378,48.773264
1,107.007013,101.657132
1,115.794412,110.669299
1,90.993738,83.467373
1,160.570106,158.052653
1,62.406497,57.301623
1,155.624278,151.192289
1,31.408960,29.541691
1,130.265257,134.030326
1,295.651257,282.669771
1,98.891826,89.810563
1,104.507114,102.239774
1,130.118784,125.228339
1,83.027545,78.061812
1,222.100425,216.905274
1,167.454673,160.340463
1,42.006704,39.022778
1,33.975564,31.440074
1,178.614296,169.119420
1,75.028602,70.694923
1,226.858116,220.016463
1,95.099436,89.992853
1,57.157015,52.472896
1,83.184012,78.456820
1,72.260512,68.576979
1,80.550308,73.189156
1,86.690347,84.868859
1,131.545872,124.444959
1,142.794007,141.718909
1,56.585226,53.460494
1,92.865944,88.380145
1,43.514400,40.704169
1,184.066986,181.625441
1,83.175131,79.676812
1,47.303534,45.087864
1,143.772143,136.698616
1,129.737966,122.037225
1,384.211985,413.308451
1,130.548052,121.891969
1,73.498636,70.922313
2,35.785658,45.072823
2,40.815132,51.751468
2,42.777572,55.966228
2,156.176584,193.920368
2,57.776872,74.725065
2,109.136674,142.264987
2,92.697283,119.649558
2,100.579460,121.616431
2,92.606545,116.121319
2,74.448417,95.185859
2,30.656672,39.759118
2,91.285280,115.928398
2,83.997883,112.343478
2,70.327615,88.101837
2,101.521486,126.839603
